01_kjw	 kjw
started at 08-May-2019 11:21:05
------------
scan:3	 blk:1	 xUpCate:1	 trial:1	 onset:0.1150	 plan:0.0000	 recorded:0	 xQuad:3	 xCatch:0	 xImgID:28	 response:NaN	 rt:0.0000	 accuracy:0
scan:3	 blk:12	 xUpCate:1	 trial:139	 onset:306.0172	 plan:306.0000	 recorded:1	 xQuad:4	 xCatch:1	 xImgID:74	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:12	 xUpCate:1	 trial:140	 onset:307.5251	 plan:307.5000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:123	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:12	 xUpCate:1	 trial:141	 onset:309.0303	 plan:309.0000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:125	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:12	 xUpCate:1	 trial:142	 onset:310.5224	 plan:310.5000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:20	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:12	 xUpCate:1	 trial:143	 onset:312.0280	 plan:312.0000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:33	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:12	 xUpCate:1	 trial:144	 onset:313.5180	 plan:313.5000	 recorded:1	 xQuad:4	 xCatch:0	 xImgID:89	 response:NaN	 rt:0.0000	 accuracy:0

Ended at 08-May-2019 11:26:40
------------

