01_kjw	 kjw
started at 08-May-2019 11:55:30
------------
scan:3	 blk:1	 xUpCate:1	 trial:1	 onset:0.1087	 plan:0.0000	 recorded:0	 xQuad:4	 xCatch:0	 xImgID:87	 response:NaN	 rt:0.0000	 accuracy:0
scan:3	 blk:12	 xUpCate:1	 trial:139	 onset:306.0235	 plan:306.0000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:53	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:12	 xUpCate:1	 trial:140	 onset:307.5198	 plan:307.5000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:108	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:12	 xUpCate:1	 trial:141	 onset:309.0235	 plan:309.0000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:120	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:12	 xUpCate:1	 trial:142	 onset:310.5177	 plan:310.5000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:67	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:12	 xUpCate:1	 trial:143	 onset:312.0101	 plan:312.0000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:52	 response:NaN	 rt:0.0000	 accuracy:0

scan:3	 blk:12	 xUpCate:1	 trial:144	 onset:313.5152	 plan:313.5000	 recorded:1	 xQuad:3	 xCatch:0	 xImgID:130	 response:NaN	 rt:0.0000	 accuracy:0

Ended at 08-May-2019 12:01:02
------------

