01_kjw	 kjw
started at 08-May-2019 11:15:06
------------
scan:2	 blk:1	 xUpCate:2	 trial:1	 onset:0.1110	 plan:0.0000	 recorded:0	 xQuad:3	 xCatch:0	 xImgID:114	 response:NaN	 rt:0.0000	 accuracy:0
scan:2	 blk:12	 xUpCate:2	 trial:139	 onset:306.0186	 plan:306.0000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:101	 response:NaN	 rt:0.0000	 accuracy:0

scan:2	 blk:12	 xUpCate:2	 trial:140	 onset:307.5112	 plan:307.5000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:25	 response:NaN	 rt:0.0000	 accuracy:0

scan:2	 blk:12	 xUpCate:2	 trial:141	 onset:309.0282	 plan:309.0000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:55	 response:NaN	 rt:0.0000	 accuracy:0

scan:2	 blk:12	 xUpCate:2	 trial:142	 onset:310.5213	 plan:310.5000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:87	 response:NaN	 rt:0.0000	 accuracy:0

scan:2	 blk:12	 xUpCate:2	 trial:143	 onset:312.0258	 plan:312.0000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:43	 response:NaN	 rt:0.0000	 accuracy:0

scan:2	 blk:12	 xUpCate:2	 trial:144	 onset:313.5179	 plan:313.5000	 recorded:1	 xQuad:2	 xCatch:0	 xImgID:111	 response:NaN	 rt:0.0000	 accuracy:0

Ended at 08-May-2019 11:20:38
------------

