01_kjw	 kjw
started at 08-May-2019 12:01:22
------------
scan:4	 blk:1	 xUpCate:1	 trial:1	 onset:0.1094	 plan:0.0000	 recorded:0	 xQuad:4	 xCatch:0	 xImgID:58	 response:NaN	 rt:0.0000	 accuracy:0
scan:4	 blk:12	 xUpCate:1	 trial:139	 onset:306.0179	 plan:306.0000	 recorded:1	 xQuad:1	 xCatch:0	 xImgID:19	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:12	 xUpCate:1	 trial:140	 onset:307.5171	 plan:307.5000	 recorded:1	 xQuad:1	 xCatch:0	 xImgID:47	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:12	 xUpCate:1	 trial:141	 onset:309.0250	 plan:309.0000	 recorded:1	 xQuad:1	 xCatch:1	 xImgID:47	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:12	 xUpCate:1	 trial:142	 onset:310.5178	 plan:310.5000	 recorded:1	 xQuad:1	 xCatch:0	 xImgID:89	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:12	 xUpCate:1	 trial:143	 onset:312.0184	 plan:312.0000	 recorded:1	 xQuad:1	 xCatch:0	 xImgID:80	 response:NaN	 rt:0.0000	 accuracy:0

scan:4	 blk:12	 xUpCate:1	 trial:144	 onset:313.5162	 plan:313.5000	 recorded:1	 xQuad:1	 xCatch:0	 xImgID:103	 response:NaN	 rt:0.0000	 accuracy:0

Ended at 08-May-2019 12:06:54
------------

